rtt,cwnd
803,8.900467419302052
804,8.900467419302052
805,8.900467419302052
806,4.450233709651026
807,4.450233709651026
808,4.450233709651026
809,4.450233709651026
810,4.450233709651026
811,4.674941009366846
812,4.888847451821707
813,5.0933946400608034
814,5.289727355404467
815,5.478773015570356
816,5.661295634623574
817,5.8379336455206134
818,5.8379336455206134
819,5.8379336455206134
820,2.9189668227603067
821,2.9189668227603067
822,3.2615537929864207
823,3.5681561253319365
824,3.848412920403361
825,4.108260296629088
826,4.351672331845192
827,4.581469045325221
828,4.799739645891728
829,5.0080842799295215
830,5.2077614307329965
831,5.3997825156656925
832,5.584975159461776
833,5.7640269853782895
834,5.937516804655111
835,6.1059373806130575
836,6.2697123978897
837,6.42920934711764
838,6.584749468151079
839,6.584749468151079
840,6.584749468151079
841,3.2923747340755396
842,3.2923747340755396
843,3.2923747340755396
844,3.596106866888419
845,3.8741853659473926
846,4.132304145908108
847,4.3742998859821345
848,4.602907897793258
849,4.820161864677849
850,5.027623777384142
851,5.226524897332361
852,5.417856617671128
853,5.417856617671128
854,5.417856617671128
855,2.708928308835564
856,2.708928308835564
857,3.078077982061819
858,3.078077982061819
859,3.078077982061819
860,1.5390389910309095
861,2.188795108860101
862,2.6456674748262277
863,3.0236439248204516
864,3.354370698496152
865,3.652489210099036
866,3.926275097606938
867,4.1809694262365085
868,4.4201484055719655
869,4.646385153356139
870,4.861606226727056
871,5.067299562090669
872,5.264643332228352
873,5.45458972306519
874,5.637921568496464
875,5.815291896879142
876,5.815291896879142
877,5.815291896879142
878,2.907645948439571
879,2.907645948439571
880,3.2515667757110838
881,3.559110821083275
882,3.8400798749481484
883,4.100491124860887
884,4.344364351152512
885,4.574547622897367
886,4.793148473174806
887,5.001779606885053
888,5.201708447936642
889,5.39395297874972
890,5.5793457702589615
891,5.7585782539903985
892,5.932232228269041
893,6.100802837361967
894,6.264715690581202
895,6.424339853813935
896,6.579997870474796
897,6.731973603550199
898,6.880518452192005
899,7.0258563372581255
900,7.168187741715828
901,7.307693016414539
902,7.444535108406334
903,7.578861830684909
904,7.710807764301386
905,7.840495863209737
906,7.9680388167992335
907,8.093540213440484
908,8.217095539494139
909,8.33879304139048
910,8.33879304139048
911,8.33879304139048
912,4.16939652069524
913,4.16939652069524
914,4.16939652069524
915,4.409239384053617
916,2
917,2.0
918,2.5
919,2.9
920,3.2448275862068963
921,3.5530103704789475
922,3.8344618428159674
923,4.095254632258779
924,4.339439692724345
925,4.339439692724345
926,4.339439692724345
927,2.1697198463621725
928,2.6306088416288356
929,3.010748976556997
930,3.3428922431615646
931,3.6420344012869617
932,3.9166062174253913
933,3.9166062174253913
934,3.9166062174253913
935,1.9583031087126956
936,2.468949287820973
937,2.873979883197265
938,3.2219294307381174
939,3.532302460780215
940,3.532302460780215
941,3.532302460780215
942,1.7661512303901075
943,2.332354159557798
944,2.761105511877977
945,3.1232792845563875
946,3.44345558289278
947,3.7338615358454006
948,4.0016807868808
949,4.25157578182353
950,4.486782691288776
951,4.709659542878119
952,4.9219891159386995
953,5.125159008525771
954,5.320274906068947
955,5.508235118211234
956,5.689781471723599
957,5.865535146090476
958,6.036022573936941
959,6.201694585224294
960,6.3629408359478505
961,6.520100870243696
962,6.673472730572388
963,6.823319750313522
964,6.969875977574314
965,7.11335055348033
966,7.253931281574875
967,7.391787564076478
968,7.527072837270735
969,7.659926606806277
970,7.790476160520204
971,7.918838019204491
972,8.045119172774603
973,8.16941813945543
974,8.291825878039694
975,8.412426577416223
976,8.531298342987952
977,8.64851379599364
978,8.76414059888586
979,8.87824191763092
980,8.990876829956765
981,9.102100687085816
982,9.211965435277277
983,9.320519902510783
984,9.42781005482628
985,9.533879226159243
986,9.533879226159243
987,9.533879226159243
988,4.7669396130796216
989,4.7669396130796216
990,4.7669396130796216
991,4.7669396130796216
992,4.7669396130796216
993,4.976717810658668
994,2
995,2.488358905329334
996,2.8902301940161443
997,3.236223396242864
998,3.5452255501612133
999,3.827295050634752
1000,4.088576186990871
1001,4.088576186990871
1002,4.088576186990871
1003,2.0442880934954357
1004,2.5334559378818624
1005,2.9281736770173086
1006,3.269683474693865
1007,3.5755234765593755
1008,3.5755234765593755
1009,3.5755234765593755
1010,1.7877617382796878
1011,2.0
1012,2.5
1013,2.5
1014,1.25
1015,2.05
1016,2.5378048780487803
1017,2.93184620433422
1018,3.272928215567168
1019,3.5784650114075585
1020,3.857914439252225
1021,4.117121846711948
1022,4.360009970316701
1023,4.360009970316701
1024,2
